Drug1,Drug2,Cell line,label
Dasatinib,Trametinib,ALL-SIL,1
Dasatinib,Trametinib,AU565,0
Dasatinib,Trametinib,AsPC-1,1
Dasatinib,Trametinib,BFTC-905,1
Dasatinib,Trametinib,BT-20,0
Dasatinib,Trametinib,BT-474,0
Dasatinib,Trametinib,BT-549,0
Dasatinib,Trametinib,C2BBe1,1
Dasatinib,Trametinib,C32,0
Dasatinib,Trametinib,CA46,0
Dasatinib,Trametinib,CAL-148,0
Dasatinib,Trametinib,CAL-29,1
Dasatinib,Trametinib,CAL-62,1
Dasatinib,Trametinib,CAMA-1,0
Dasatinib,Trametinib,CFPAC-1,1
Dasatinib,Trametinib,CHP-212,1
Dasatinib,Trametinib,COLO-679,0
Dasatinib,Trametinib,COLO-680N,1
Dasatinib,Trametinib,COR-L105,1
Dasatinib,Trametinib,COR-L311,0
Dasatinib,Trametinib,COR-L88,0
Dasatinib,Trametinib,COR-L95,0
Dasatinib,Trametinib,Calu-6,1
Dasatinib,Trametinib,Caov-4,0
Dasatinib,Trametinib,DAN-G,1
Dasatinib,Trametinib,DND-41,0
Dasatinib,Trametinib,Daoy,1
Dasatinib,Trametinib,Daudi,0
Dasatinib,Trametinib,ECC10,0
Dasatinib,Trametinib,EFM-19,0
Dasatinib,Trametinib,EFM-192A,0
Dasatinib,Trametinib,EM-2,0
Dasatinib,Trametinib,ES-2,1
Dasatinib,Trametinib,FTC-133,0
Dasatinib,Trametinib,GA-10,1
Dasatinib,Trametinib,GB-1,1
Dasatinib,Trametinib,GCIY,1
Dasatinib,Trametinib,GI-1,1
Dasatinib,Trametinib,GRANTA-519,0
Dasatinib,Trametinib,H4,0
Dasatinib,Trametinib,HCC-78,0
Dasatinib,Trametinib,HCC1143,1
Dasatinib,Trametinib,HCC1187,0
Dasatinib,Trametinib,HCC1954,1
Dasatinib,Trametinib,HCC2157,0
Dasatinib,Trametinib,HCC38,0
Dasatinib,Trametinib,HCT-15,1
Dasatinib,Trametinib,HDLM-2,0
Dasatinib,Trametinib,HGC-27,0
Dasatinib,Trametinib,HOP-92,1
Dasatinib,Trametinib,HOS,0
Dasatinib,Trametinib,HPAC,1
Dasatinib,Trametinib,HT-1080,1
Dasatinib,Trametinib,HT-1376,1
Dasatinib,Trametinib,HT-144,0
Dasatinib,Trametinib,HuH-7,1
Dasatinib,Trametinib,IA-LM,1
Dasatinib,Trametinib,IGR-1,0
Dasatinib,Trametinib,JHH-1,1
Dasatinib,Trametinib,JHH-4,0
Dasatinib,Trametinib,JHH-6,1
Dasatinib,Trametinib,JJN-3,1
Dasatinib,Trametinib,K-562,0
Dasatinib,Trametinib,KARPAS-299,1
Dasatinib,Trametinib,KE-37,0
Dasatinib,Trametinib,KELLY,1
Dasatinib,Trametinib,KG-1,1
Dasatinib,Trametinib,KMRC-20,0
Dasatinib,Trametinib,KMS-12-BM,0
Dasatinib,Trametinib,KNS-62,0
Dasatinib,Trametinib,KP-3,1
Dasatinib,Trametinib,KP-N-YN,0
Dasatinib,Trametinib,KU-19-19,1
Dasatinib,Trametinib,KYSE-140,0
Dasatinib,Trametinib,KYSE-180,0
Dasatinib,Trametinib,KYSE-70,0
Dasatinib,Trametinib,L-428,0
Dasatinib,Trametinib,L-540,0
Dasatinib,Trametinib,LAMA-84,1
Dasatinib,Trametinib,LK-2,1
Dasatinib,Trametinib,LN-18,0
Dasatinib,Trametinib,LoVo,1
Dasatinib,Trametinib,MDA-MB-453,0
Dasatinib,Trametinib,MDST8,0
Dasatinib,Trametinib,ME-1,1
Dasatinib,Trametinib,MES-SA,0
Dasatinib,Trametinib,MFE-296,0
Dasatinib,Trametinib,MFE-319,0
Dasatinib,Trametinib,MOLM-13,1
Dasatinib,Trametinib,MOLP-8,1
Dasatinib,Trametinib,MOLT-13,1
Dasatinib,Trametinib,MV-4-11,0
Dasatinib,Trametinib,NALM-6,1
Dasatinib,Trametinib,NCI-H1048,0
Dasatinib,Trametinib,NCI-H1299,1
Dasatinib,Trametinib,NCI-H1341,1
Dasatinib,Trametinib,NCI-H1355,1
Dasatinib,Trametinib,NCI-H1568,1
Dasatinib,Trametinib,NCI-H1573,1
Dasatinib,Trametinib,NCI-H1581,0
Dasatinib,Trametinib,NCI-H1651,0
Dasatinib,Trametinib,NCI-H1693,1
Dasatinib,Trametinib,NCI-H1694,0
Dasatinib,Trametinib,NCI-H1838,0
Dasatinib,Trametinib,NCI-H1876,0
Dasatinib,Trametinib,NCI-H1915,1
Dasatinib,Trametinib,NCI-H1963,1
Dasatinib,Trametinib,NCI-H1975,1
Dasatinib,Trametinib,NCI-H2009,1
Dasatinib,Trametinib,NCI-H211,1
Dasatinib,Trametinib,NCI-H2122,1
Dasatinib,Trametinib,NCI-H2170,0
Dasatinib,Trametinib,NCI-H2342,0
Dasatinib,Trametinib,NCI-H2347,1
Dasatinib,Trametinib,NCI-H2405,1
Dasatinib,Trametinib,NCI-H358,1
Dasatinib,Trametinib,NCI-H441,1
Dasatinib,Trametinib,NCI-H446,1
Dasatinib,Trametinib,NCI-H526,0
Dasatinib,Trametinib,NCI-H650,1
Dasatinib,Trametinib,NCI-H661,0
Dasatinib,Trametinib,NCI-H82,0
Dasatinib,Trametinib,NCI-H841,0
Dasatinib,Trametinib,NCI-H929,0
Dasatinib,Trametinib,NUGC-4,1
Dasatinib,Trametinib,OCI-AML2,1
Dasatinib,Trametinib,OCI-AML3,0
Dasatinib,Trametinib,OCUM-1,1
Dasatinib,Trametinib,OE19,0
Dasatinib,Trametinib,OPM-2,1
Dasatinib,Trametinib,OVCAR-8,1
Dasatinib,Trametinib,OVISE,1
Dasatinib,Trametinib,OVTOKO,0
Dasatinib,Trametinib,PA-TU-8988T,1
Dasatinib,Trametinib,PC-14,1
Dasatinib,Trametinib,PC-3,0
Dasatinib,Trametinib,RCM-1,1
Dasatinib,Trametinib,RD,1
Dasatinib,Trametinib,RERF-GC-1B,1
Dasatinib,Trametinib,RH-41,0
Dasatinib,Trametinib,RKN,1
Dasatinib,Trametinib,RKO,1
Dasatinib,Trametinib,RPMI-8226,1
Dasatinib,Trametinib,RPMI-8402,1
Dasatinib,Trametinib,Raji,0
Dasatinib,Trametinib,SF268,0
Dasatinib,Trametinib,SH-4,0
Dasatinib,Trametinib,SHP-77,0
Dasatinib,Trametinib,SK-ES-1,0
Dasatinib,Trametinib,SK-HEP-1,0
Dasatinib,Trametinib,SK-LMS-1,0
Dasatinib,Trametinib,SK-MEL-24,1
Dasatinib,Trametinib,SK-MES-1,1
Dasatinib,Trametinib,SK-MM-2,0
Dasatinib,Trametinib,SK-N-FI,1
Dasatinib,Trametinib,SK-N-SH,0
Dasatinib,Trametinib,SK-OV-3,0
Dasatinib,Trametinib,SNU-398,0
Dasatinib,Trametinib,SNU-407,1
Dasatinib,Trametinib,SNU-449,0
Dasatinib,Trametinib,SNU-C1,0
Dasatinib,Trametinib,ST486,0
Dasatinib,Trametinib,SU-DHL-10,1
Dasatinib,Trametinib,SU-DHL-8,0
Dasatinib,Trametinib,SUIT-2,1
Dasatinib,Trametinib,SUP-B15,0
Dasatinib,Trametinib,SW1116,1
Dasatinib,Trametinib,SW1417,1
Dasatinib,Trametinib,SW1463,0
Dasatinib,Trametinib,SW837,1
Dasatinib,Trametinib,Saos-2,1
Dasatinib,Trametinib,T98G,1
Dasatinib,Trametinib,TE-4,0
Dasatinib,Trametinib,TGBC11TKB,0
Dasatinib,Trametinib,TOV-112D,1
Dasatinib,Trametinib,TYK-nu,1
Dasatinib,Trametinib,U251,1
Dasatinib,Trametinib,UACC-257,0
Dasatinib,Trametinib,VCaP,0
Dasatinib,Trametinib,WM-115,1
Dasatinib,Trametinib,WSU-DLCL2,1
Dasatinib,Trametinib,ZR-75-30,0
Doxorubicin,AZD7648,42-MG-BA,1
Doxorubicin,AZD7648,5637,1
Doxorubicin,AZD7648,697,1
Doxorubicin,AZD7648,769-P,1
Doxorubicin,AZD7648,786-0,1
Doxorubicin,AZD7648,A101D,1
Doxorubicin,AZD7648,A172,1
Doxorubicin,AZD7648,A2058,1
Doxorubicin,AZD7648,A549,1
Doxorubicin,AZD7648,ACHN,1
Doxorubicin,AZD7648,AGS,1
Doxorubicin,AZD7648,AMO-1,1
Doxorubicin,AZD7648,AU565,1
Doxorubicin,AZD7648,AsPC-1,0
Doxorubicin,AZD7648,BFTC-909,1
Doxorubicin,AZD7648,BHT-101,1
Doxorubicin,AZD7648,BL-41,1
Doxorubicin,AZD7648,BT-549,1
Doxorubicin,AZD7648,BV-173,1
Doxorubicin,AZD7648,BxPC-3,1
Doxorubicin,AZD7648,CADO-ES1,1
Doxorubicin,AZD7648,CAL-120,1
Doxorubicin,AZD7648,CAL-148,1
Doxorubicin,AZD7648,CAL-51,1
Doxorubicin,AZD7648,CAL-54,1
Doxorubicin,AZD7648,CAL-62,1
Doxorubicin,AZD7648,CAMA-1,1
Doxorubicin,AZD7648,CAS-1,1
Doxorubicin,AZD7648,CCK-81,1
Doxorubicin,AZD7648,CHP-212,1
Doxorubicin,AZD7648,CL-11,1
Doxorubicin,AZD7648,CML-T1,1
Doxorubicin,AZD7648,COLO-680N,1
Doxorubicin,AZD7648,COR-L105,1
Doxorubicin,AZD7648,COR-L23,1
Doxorubicin,AZD7648,COR-L88,0
Doxorubicin,AZD7648,COR-L95,1
Doxorubicin,AZD7648,Calu-6,1
Doxorubicin,AZD7648,DAN-G,1
Doxorubicin,AZD7648,DB,1
Doxorubicin,AZD7648,DBTRG-05MG,1
Doxorubicin,AZD7648,DND-41,1
Doxorubicin,AZD7648,DU-145,1
Doxorubicin,AZD7648,Daoy,1
Doxorubicin,AZD7648,EC-GI-10,1
Doxorubicin,AZD7648,ECC10,1
Doxorubicin,AZD7648,EFM-19,1
Doxorubicin,AZD7648,EKVX,1
Doxorubicin,AZD7648,EM-2,1
Doxorubicin,AZD7648,EN,1
Doxorubicin,AZD7648,ESS-1,1
Doxorubicin,AZD7648,FTC-133,1
Doxorubicin,AZD7648,G-361,1
Doxorubicin,AZD7648,GA-10,1
Doxorubicin,AZD7648,GAMG,1
Doxorubicin,AZD7648,GB-1,1
Doxorubicin,AZD7648,GDM-1,1
Doxorubicin,AZD7648,GI-1,1
Doxorubicin,AZD7648,GRANTA-519,1
Doxorubicin,AZD7648,HCC-15,1
Doxorubicin,AZD7648,HCC-78,1
Doxorubicin,AZD7648,HCC1143,1
Doxorubicin,AZD7648,HCC1419,0
Doxorubicin,AZD7648,HCC1428,0
Doxorubicin,AZD7648,HCC1500,1
Doxorubicin,AZD7648,HCC1954,1
Doxorubicin,AZD7648,HCC2157,1
Doxorubicin,AZD7648,HCC38,1
Doxorubicin,AZD7648,HCT-15,1
Doxorubicin,AZD7648,HDLM-2,1
Doxorubicin,AZD7648,HDQ-P1,1
Doxorubicin,AZD7648,HL-60,1
Doxorubicin,AZD7648,HOP-62,1
Doxorubicin,AZD7648,HOP-92,1
Doxorubicin,AZD7648,HSC-2,1
Doxorubicin,AZD7648,HSC-3,1
Doxorubicin,AZD7648,HSC-4,1
Doxorubicin,AZD7648,HT-1376,0
Doxorubicin,AZD7648,HT-144,1
Doxorubicin,AZD7648,HT-29,1
Doxorubicin,AZD7648,HuH-7,0
Doxorubicin,AZD7648,IA-LM,1
Doxorubicin,AZD7648,IGR-1,1
Doxorubicin,AZD7648,J82,1
Doxorubicin,AZD7648,JHH-1,0
Doxorubicin,AZD7648,JHH-2,1
Doxorubicin,AZD7648,JHH-7,1
Doxorubicin,AZD7648,JIMT-1,1
Doxorubicin,AZD7648,JJN-3,1
Doxorubicin,AZD7648,JVM-3,1
Doxorubicin,AZD7648,K-562,1
Doxorubicin,AZD7648,KALS-1,1
Doxorubicin,AZD7648,KARPAS-620,0
Doxorubicin,AZD7648,KCL-22,1
Doxorubicin,AZD7648,KE-37,1
Doxorubicin,AZD7648,KM-H2,1
Doxorubicin,AZD7648,KM12,1
Doxorubicin,AZD7648,KMRC-1,1
Doxorubicin,AZD7648,KOPN-8,1
Doxorubicin,AZD7648,KP-2,1
Doxorubicin,AZD7648,KP-3,0
Doxorubicin,AZD7648,KU-19-19,1
Doxorubicin,AZD7648,KU812,1
Doxorubicin,AZD7648,KURAMOCHI,1
Doxorubicin,AZD7648,KYSE-150,1
Doxorubicin,AZD7648,KYSE-180,1
Doxorubicin,AZD7648,KYSE-270,1
Doxorubicin,AZD7648,KYSE-70,1
Doxorubicin,AZD7648,L-1236,1
Doxorubicin,AZD7648,L-363,1
Doxorubicin,AZD7648,LAMA-84,1
Doxorubicin,AZD7648,LCLC-103H,1
Doxorubicin,AZD7648,LCLC-97TM1,1
Doxorubicin,AZD7648,LOU-NH91,1
Doxorubicin,AZD7648,LXF-289,1
Doxorubicin,AZD7648,LoVo,1
Doxorubicin,AZD7648,MDA-MB-361,1
Doxorubicin,AZD7648,MDA-MB-415,0
Doxorubicin,AZD7648,MDA-MB-436,1
Doxorubicin,AZD7648,MDST8,1
Doxorubicin,AZD7648,ME-1,1
Doxorubicin,AZD7648,MEG-01,1
Doxorubicin,AZD7648,MFE-280,1
Doxorubicin,AZD7648,MFE-296,0
Doxorubicin,AZD7648,MFE-319,1
Doxorubicin,AZD7648,MOLM-13,1
Doxorubicin,AZD7648,MOLP-8,1
Doxorubicin,AZD7648,MOLT-13,1
Doxorubicin,AZD7648,MONO-MAC-6,1
Doxorubicin,AZD7648,MSTO-211H,1
Doxorubicin,AZD7648,MV-4-11,1
Doxorubicin,AZD7648,NCI-H1048,1
Doxorubicin,AZD7648,NCI-H1155,1
Doxorubicin,AZD7648,NCI-H1299,1
Doxorubicin,AZD7648,NCI-H1435,1
Doxorubicin,AZD7648,NCI-H1563,1
Doxorubicin,AZD7648,NCI-H1568,0
Doxorubicin,AZD7648,NCI-H1648,1
Doxorubicin,AZD7648,NCI-H1651,1
Doxorubicin,AZD7648,NCI-H1666,1
Doxorubicin,AZD7648,NCI-H1703,1
Doxorubicin,AZD7648,NCI-H1755,1
Doxorubicin,AZD7648,NCI-H1781,1
Doxorubicin,AZD7648,NCI-H1838,0
Doxorubicin,AZD7648,NCI-H1876,1
Doxorubicin,AZD7648,NCI-H1915,1
Doxorubicin,AZD7648,NCI-H1963,1
Doxorubicin,AZD7648,NCI-H1975,1
Doxorubicin,AZD7648,NCI-H2009,1
Doxorubicin,AZD7648,NCI-H2066,0
Doxorubicin,AZD7648,NCI-H2085,1
Doxorubicin,AZD7648,NCI-H2087,1
Doxorubicin,AZD7648,NCI-H2170,1
Doxorubicin,AZD7648,NCI-H2228,1
Doxorubicin,AZD7648,NCI-H226,1
Doxorubicin,AZD7648,NCI-H2347,0
Doxorubicin,AZD7648,NCI-H2452,1
Doxorubicin,AZD7648,NCI-H3122,1
Doxorubicin,AZD7648,NCI-H441,1
Doxorubicin,AZD7648,NCI-H446,1
Doxorubicin,AZD7648,NCI-H520,1
Doxorubicin,AZD7648,NCI-H526,1
Doxorubicin,AZD7648,NCI-H650,1
Doxorubicin,AZD7648,NCI-H661,1
Doxorubicin,AZD7648,NCI-H727,0
Doxorubicin,AZD7648,NCI-H747,1
Doxorubicin,AZD7648,NCI-H810,1
Doxorubicin,AZD7648,NOMO-1,1
Doxorubicin,AZD7648,NUGC-3,1
Doxorubicin,AZD7648,NUGC-4,1
Doxorubicin,AZD7648,OCI-M1,1
Doxorubicin,AZD7648,OCUM-1,1
Doxorubicin,AZD7648,OE19,1
Doxorubicin,AZD7648,ONS-76,1
Doxorubicin,AZD7648,OPM-2,1
Doxorubicin,AZD7648,OV-90,1
Doxorubicin,AZD7648,OVISE,1
Doxorubicin,AZD7648,OVKATE,0
Doxorubicin,AZD7648,OVTOKO,0
Doxorubicin,AZD7648,PC-14,1
Doxorubicin,AZD7648,PC-3,1
Doxorubicin,AZD7648,PF-382,1
Doxorubicin,AZD7648,RCM-1,1
Doxorubicin,AZD7648,RD,1
Doxorubicin,AZD7648,RERF-GC-1B,0
Doxorubicin,AZD7648,RH-18,1
Doxorubicin,AZD7648,RH-41,1
Doxorubicin,AZD7648,RKN,1
Doxorubicin,AZD7648,RPMI-7951,1
Doxorubicin,AZD7648,RPMI-8226,1
Doxorubicin,AZD7648,RPMI-8402,1
Doxorubicin,AZD7648,RVH-421,1
Doxorubicin,AZD7648,Raji,1
Doxorubicin,AZD7648,SBC-5,1
Doxorubicin,AZD7648,SF268,1
Doxorubicin,AZD7648,SF539,1
Doxorubicin,AZD7648,SH-4,1
Doxorubicin,AZD7648,SJSA-1,1
Doxorubicin,AZD7648,SK-ES-1,1
Doxorubicin,AZD7648,SK-HEP-1,1
Doxorubicin,AZD7648,SK-MEL-24,1
Doxorubicin,AZD7648,SK-MES-1,1
Doxorubicin,AZD7648,SK-MM-2,0
Doxorubicin,AZD7648,SK-N-FI,0
Doxorubicin,AZD7648,SK-N-SH,1
Doxorubicin,AZD7648,SK-UT-1,1
Doxorubicin,AZD7648,SNU-1,1
Doxorubicin,AZD7648,SNU-16,1
Doxorubicin,AZD7648,SNU-175,1
Doxorubicin,AZD7648,SNU-423,1
Doxorubicin,AZD7648,SNU-449,0
Doxorubicin,AZD7648,SNU-5,1
Doxorubicin,AZD7648,SR,1
Doxorubicin,AZD7648,ST486,1
Doxorubicin,AZD7648,SU-DHL-10,1
Doxorubicin,AZD7648,SU-DHL-8,1
Doxorubicin,AZD7648,SUIT-2,1
Doxorubicin,AZD7648,SUP-B15,1
Doxorubicin,AZD7648,SW1417,1
Doxorubicin,AZD7648,SW1463,0
Doxorubicin,AZD7648,SW48,1
Doxorubicin,AZD7648,SW948,1
Doxorubicin,AZD7648,Saos-2,1
Doxorubicin,AZD7648,SiHa,1
Doxorubicin,AZD7648,TC-71,1
Doxorubicin,AZD7648,TCCSUP,1
Doxorubicin,AZD7648,TE-1,0
Doxorubicin,AZD7648,TE-6,0
Doxorubicin,AZD7648,TE-8,1
Doxorubicin,AZD7648,TE-9,0
Doxorubicin,AZD7648,TOV-21G,1
Doxorubicin,AZD7648,TT,1
Doxorubicin,AZD7648,TT2609-C02,1
Doxorubicin,AZD7648,UACC-62,1
Doxorubicin,AZD7648,UM-UC-3,1
Doxorubicin,AZD7648,VCaP,1
Doxorubicin,AZD7648,YAPC,0
Doxorubicin,AZD7648,YH-13,1
Doxorubicin,AZD7648,ZR-75-30,1
Etoposide,AZD7648,A2780,1
Etoposide,AZD7648,ACHN,1
Etoposide,AZD7648,AMO-1,1
Etoposide,AZD7648,BT-549,1
Etoposide,AZD7648,BxPC-3,0
Etoposide,AZD7648,C32,1
Etoposide,AZD7648,CAL-62,1
Etoposide,AZD7648,CAL-85-1,1
Etoposide,AZD7648,CCK-81,1
Etoposide,AZD7648,COLO-679,0
Etoposide,AZD7648,COLO-680N,1
Etoposide,AZD7648,COR-L105,1
Etoposide,AZD7648,COR-L95,1
Etoposide,AZD7648,CW-2,1
Etoposide,AZD7648,Calu-3,1
Etoposide,AZD7648,DND-41,1
Etoposide,AZD7648,DU-145,1
Etoposide,AZD7648,ECC10,1
Etoposide,AZD7648,ESS-1,1
Etoposide,AZD7648,GAMG,1
Etoposide,AZD7648,GCIY,1
Etoposide,AZD7648,HARA,1
Etoposide,AZD7648,HCC-44,1
Etoposide,AZD7648,HCC-78,1
Etoposide,AZD7648,HCT-116,1
Etoposide,AZD7648,HH,0
Etoposide,AZD7648,HOS,1
Etoposide,AZD7648,HT-29,1
Etoposide,AZD7648,HuCCT1,1
Etoposide,AZD7648,IGR-37,1
Etoposide,AZD7648,K-562,1
Etoposide,AZD7648,KALS-1,1
Etoposide,AZD7648,KARPAS-299,1
Etoposide,AZD7648,KMRC-1,1
Etoposide,AZD7648,KNS-62,1
Etoposide,AZD7648,KP-N-YN,1
Etoposide,AZD7648,KURAMOCHI,1
Etoposide,AZD7648,KYM-1,1
Etoposide,AZD7648,KYSE-270,1
Etoposide,AZD7648,L-1236,1
Etoposide,AZD7648,L-363,1
Etoposide,AZD7648,L-540,1
Etoposide,AZD7648,LK-2,1
Etoposide,AZD7648,LoVo,1
Etoposide,AZD7648,MDA-MB-157,1
Etoposide,AZD7648,MDA-MB-415,1
Etoposide,AZD7648,MDA-MB-436,1
Etoposide,AZD7648,MDA-MB-468,1
Etoposide,AZD7648,MG-63,1
Etoposide,AZD7648,MHH-ES-1,1
Etoposide,AZD7648,MKN1,1
Etoposide,AZD7648,MSTO-211H,1
Etoposide,AZD7648,MV-4-11,1
Etoposide,AZD7648,NALM-6,1
Etoposide,AZD7648,NCI-H1355,1
Etoposide,AZD7648,NCI-H1435,1
Etoposide,AZD7648,NCI-H1581,1
Etoposide,AZD7648,NCI-H1666,1
Etoposide,AZD7648,NCI-H1703,1
Etoposide,AZD7648,NCI-H1755,1
Etoposide,AZD7648,NCI-H2023,1
Etoposide,AZD7648,NCI-H2066,0
Etoposide,AZD7648,NCI-H2085,1
Etoposide,AZD7648,NCI-H226,1
Etoposide,AZD7648,NCI-H2342,1
Etoposide,AZD7648,NCI-H2452,1
Etoposide,AZD7648,NCI-H441,1
Etoposide,AZD7648,NCI-H520,1
Etoposide,AZD7648,NCI-H522,1
Etoposide,AZD7648,NCI-H69,1
Etoposide,AZD7648,NCI-H82,1
Etoposide,AZD7648,NCI-H841,1
Etoposide,AZD7648,OCI-AML2,1
Etoposide,AZD7648,OCI-AML3,1
Etoposide,AZD7648,OCUM-1,1
Etoposide,AZD7648,OV-90,0
Etoposide,AZD7648,OVCAR-5,1
Etoposide,AZD7648,PC-14,1
Etoposide,AZD7648,RKN,1
Etoposide,AZD7648,RKO,1
Etoposide,AZD7648,RMG-I,1
Etoposide,AZD7648,SCC-4,1
Etoposide,AZD7648,SCC-9,1
Etoposide,AZD7648,SF539,1
Etoposide,AZD7648,SJSA-1,1
Etoposide,AZD7648,SK-CO-1,1
Etoposide,AZD7648,SK-HEP-1,1
Etoposide,AZD7648,SK-MEL-1,1
Etoposide,AZD7648,SK-MEL-2,0
Etoposide,AZD7648,SK-MEL-24,1
Etoposide,AZD7648,SK-N-FI,0
Etoposide,AZD7648,SK-N-SH,1
Etoposide,AZD7648,SK-OV-3,0
Etoposide,AZD7648,SNG-M,1
Etoposide,AZD7648,SNU-16,1
Etoposide,AZD7648,SNU-423,1
Etoposide,AZD7648,SR,1
Etoposide,AZD7648,ST486,1
Etoposide,AZD7648,SU-DHL-6,1
Etoposide,AZD7648,SW48,1
Etoposide,AZD7648,SW620,1
Etoposide,AZD7648,SW837,1
Etoposide,AZD7648,TE-15,1
Etoposide,AZD7648,TE-8,1
Etoposide,AZD7648,TE-9,1
Etoposide,AZD7648,UACC-62,1
Etoposide,AZD7648,UM-UC-3,1
Etoposide,AZD7648,VCaP,1
Etoposide,AZD7648,WSU-DLCL2,1
Etoposide,AZD7648,YAPC,1
Etoposide,AZD7648,YH-13,1
Gefitinib,AZD1390,639-V,0
Gefitinib,AZD1390,647-V,0
Gefitinib,AZD1390,697,0
Gefitinib,AZD1390,8-MG-BA,0
Gefitinib,AZD1390,8305C,0
Gefitinib,AZD1390,8505C,0
Gefitinib,AZD1390,A2058,0
Gefitinib,AZD1390,A2780,0
Gefitinib,AZD1390,A498,0
Gefitinib,AZD1390,AGS,0
Gefitinib,AZD1390,ALL-SIL,0
Gefitinib,AZD1390,AM-38,0
Gefitinib,AZD1390,AsPC-1,0
Gefitinib,AZD1390,B-CPAP,0
Gefitinib,AZD1390,BFTC-905,0
Gefitinib,AZD1390,BL-41,1
Gefitinib,AZD1390,BT-20,0
Gefitinib,AZD1390,BT-474,0
Gefitinib,AZD1390,BxPC-3,0
Gefitinib,AZD1390,C32,0
Gefitinib,AZD1390,CA46,0
Gefitinib,AZD1390,CAL-148,0
Gefitinib,AZD1390,CAL-29,0
Gefitinib,AZD1390,CAL-33,0
Gefitinib,AZD1390,CAL-62,0
Gefitinib,AZD1390,CAL-78,0
Gefitinib,AZD1390,CAMA-1,0
Gefitinib,AZD1390,CCRF-CEM,0
Gefitinib,AZD1390,CFPAC-1,0
Gefitinib,AZD1390,CHP-212,0
Gefitinib,AZD1390,COLO-678,0
Gefitinib,AZD1390,COLO-679,0
Gefitinib,AZD1390,COLO-680N,0
Gefitinib,AZD1390,COR-L279,0
Gefitinib,AZD1390,COR-L311,0
Gefitinib,AZD1390,COR-L88,0
Gefitinib,AZD1390,Calu-6,0
Gefitinib,AZD1390,Caov-4,0
Gefitinib,AZD1390,DAN-G,0
Gefitinib,AZD1390,DEL,0
Gefitinib,AZD1390,DK-MG,0
Gefitinib,AZD1390,DND-41,0
Gefitinib,AZD1390,Daudi,0
Gefitinib,AZD1390,EBC-1,0
Gefitinib,AZD1390,EC-GI-10,0
Gefitinib,AZD1390,EFM-192A,0
Gefitinib,AZD1390,EFO-21,0
Gefitinib,AZD1390,EJM,0
Gefitinib,AZD1390,ES-2,0
Gefitinib,AZD1390,ESS-1,0
Gefitinib,AZD1390,FTC-133,0
Gefitinib,AZD1390,G-361,0
Gefitinib,AZD1390,G-401,0
Gefitinib,AZD1390,G-402,0
Gefitinib,AZD1390,GB-1,0
Gefitinib,AZD1390,GCIY,1
Gefitinib,AZD1390,GCT,0
Gefitinib,AZD1390,GRANTA-519,0
Gefitinib,AZD1390,H4,0
Gefitinib,AZD1390,HARA,0
Gefitinib,AZD1390,HCC-78,0
Gefitinib,AZD1390,HCC1143,0
Gefitinib,AZD1390,HCC1187,0
Gefitinib,AZD1390,HCC1500,0
Gefitinib,AZD1390,HCC1806,0
Gefitinib,AZD1390,HCC1937,0
Gefitinib,AZD1390,HCC38,0
Gefitinib,AZD1390,HCC70,0
Gefitinib,AZD1390,HCT-116,0
Gefitinib,AZD1390,HDQ-P1,0
Gefitinib,AZD1390,HGC-27,0
Gefitinib,AZD1390,HH,0
Gefitinib,AZD1390,HOP-92,0
Gefitinib,AZD1390,HOS,0
Gefitinib,AZD1390,HPAC,0
Gefitinib,AZD1390,HSC-3,0
Gefitinib,AZD1390,HSC-4,0
Gefitinib,AZD1390,HT-1080,0
Gefitinib,AZD1390,HT-144,0
Gefitinib,AZD1390,HT-29,0
Gefitinib,AZD1390,HT55,0
Gefitinib,AZD1390,HuH-7,0
Gefitinib,AZD1390,IA-LM,0
Gefitinib,AZD1390,IGR-37,0
Gefitinib,AZD1390,JHH-1,0
Gefitinib,AZD1390,JHH-2,0
Gefitinib,AZD1390,JHH-4,0
Gefitinib,AZD1390,JIMT-1,0
Gefitinib,AZD1390,JJN-3,0
Gefitinib,AZD1390,JURL-MK1,0
Gefitinib,AZD1390,KALS-1,0
Gefitinib,AZD1390,KARPAS-299,0
Gefitinib,AZD1390,KARPAS-422,0
Gefitinib,AZD1390,KE-37,0
Gefitinib,AZD1390,KELLY,0
Gefitinib,AZD1390,KG-1,0
Gefitinib,AZD1390,KM12,0
Gefitinib,AZD1390,KMRC-1,0
Gefitinib,AZD1390,KMRC-20,0
Gefitinib,AZD1390,KOPN-8,0
Gefitinib,AZD1390,KP-2,0
Gefitinib,AZD1390,KP-3,0
Gefitinib,AZD1390,KU812,0
Gefitinib,AZD1390,KURAMOCHI,0
Gefitinib,AZD1390,KYM-1,0
Gefitinib,AZD1390,KYSE-180,0
Gefitinib,AZD1390,KYSE-410,0
Gefitinib,AZD1390,KYSE-520,0
Gefitinib,AZD1390,L-363,0
Gefitinib,AZD1390,L-428,0
Gefitinib,AZD1390,L-540,0
Gefitinib,AZD1390,LK-2,1
Gefitinib,AZD1390,LN-18,0
Gefitinib,AZD1390,LN-229,0
Gefitinib,AZD1390,MCF7,0
Gefitinib,AZD1390,MDA-MB-157,0
Gefitinib,AZD1390,MDA-MB-175-VII,0
Gefitinib,AZD1390,MDA-MB-415,0
Gefitinib,AZD1390,MDA-MB-436,0
Gefitinib,AZD1390,MDA-MB-453,0
